qid	label	description	description_lang	instance_qids	instance_labels	inception	dissolved	active_span	active_centuries	has_coord	coord	has_geoshape	geoshape	wikipedia_url	wikipedia_lang	cliopatria_match	cliopatria_name	cliopatria_n_periods	cliopatria_match_via
Q1979154	model	simplified representation of an entity, either physical or conceptual	en							False		False		https://en.wikipedia.org/wiki/Model	en	False			
Q19801186	Liberland	unrecognized micronation in Eastern Europe	en	Q188443	micronation	2015-04-13T00:00:00Z		(2015-?)	21st	True	Point(18.871388888 45.768333333)	False		https://en.wikipedia.org/wiki/Liberland	en	False			
Q19831104	Kingdom of Humanity	micronation	en	Q188443	micronation	1914-01-01T00:00:00Z		(1914-?)	20th	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Humanity	en	False			
Q19831559	Oldenburg	historical federated state	en	Q3024240	historical country		1946-01-01T00:00:00Z	(?-1946)	20th	False		False		https://en.wikipedia.org/wiki/Oldenburg_(state)	en	False			
Q19833031	emirate of the United Arab Emirates	subdivision of the United Arab Emirates	en	Q28872924	designation for an administrative territorial entity of a single country					False		False		https://en.wikipedia.org/wiki/Emirates_of_the_United_Arab_Emirates	en	False			
Q19855565	Dazhong Kingdom	kingdom in Yunnan, China (1094–1096)	en	Q3024240	historical country	1094-01-01T00:00:00Z	1096-01-01T00:00:00Z	(1094-1096)	11th	False		False		https://ja.wikipedia.org/wiki/%E5%A4%A7%E4%B8%AD%E5%9B%BD	ja	False			
Q1986139	Parthian Empire	second ancient Iranian Empire (247 BC–224 AD)	en	Q3024240	historical country	-0246-01-01T00:00:00Z	0224-01-01T00:00:00Z	(-246-224)	3rd BCE-3rd	True	Point(44.58083333 33.09361111)	False		https://en.wikipedia.org/wiki/Parthian_Empire	en	True	Parthian Empire	28	wikidata
Q19872858	Earldom of Ulster	Anglo-Norman lordship	en	Q3024240	historical country	1177-01-01T00:00:00Z	1461-01-01T00:00:00Z	(1177-1461)	12th-15th	False		False		https://en.wikipedia.org/wiki/Earldom_of_Ulster	en	True	Earldom of Ulster	1	wikidata
Q1990528	Alids of Tabaristan, Daylam and Gilan	Iranian dynasty	en	Q164950	dynasty	0864-01-01T00:00:00Z	0928-01-01T00:00:00Z	(864-928)	9th-10th	False		False		https://en.wikipedia.org/wiki/Alid_dynasties_of_northern_Iran	en	True	Zaydi Alid dynasties	8	wikidata
Q1991460	Ulaid	ancient Irish kingdom	en	Q3024240	historical country		1177-01-01T00:00:00Z	(?-1177)	12th	False		False		https://en.wikipedia.org/wiki/Ulaid	en	False			
Q1991742	Kingdom of Alba	medieval kingdom in Scotland	en	Q3024240	historical country	0900-01-01T00:00:00Z	1286-01-01T00:00:00Z	(900-1286)	9th-13th	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Alba	en	True	Kingdom of Alba	10	wikidata
Q1991965	Czech Socialist Republic	part of Czechoslovakia between 1969 and 1990	en	Q107390|Q56219758	constituent republic within Czechoslovakia|federated state	1969-01-01T00:00:00Z	1990-03-05T00:00:00Z	(1969-1990)	20th	True	Point(14.46666667 50.08333333)	False		https://en.wikipedia.org/wiki/Czech_Socialist_Republic	en	False			
Q199383	Kingdom of Ossory	medieval southeastern Irish kingdom	en	Q1250464|Q3024240	historical country|realm	0150-01-01T00:00:00Z	1185-01-01T00:00:00Z	(150-1185)	2nd-12th	False		False		https://en.wikipedia.org/wiki/Osraige	en	False			
Q199389	Principality of Iberia	early medieval aristocratic regime in a core Georgian region of Kartli	en	Q208500|Q3024240	historical country|principality	0588-01-01T00:00:00Z	0888-01-01T00:00:00Z	(588-888)	6th-9th	False		False		https://en.wikipedia.org/wiki/Principality_of_Iberia	en	True	Principality of Iberia	3	wikidata
Q199442	Kingdom of Aragon	medieval and early modern kingdom in the Iberian Peninsula (1035-1707)	en	Q3024240	historical country	1035-01-01T00:00:00Z	1707-06-29T00:00:00Z	(1035-1707)	11th-18th	True	Point(-0.9 41.65)	False		https://en.wikipedia.org/wiki/Kingdom_of_Aragon	en	True	Kingdom of Aragon	9	wikidata
Q199443	Ghurid dynasty	late 8th-century–1215 Iranian dynasty from Ghor, modern Afghanistan	en	Q164950|Q18608788	Ghurid Empire|dynasty	1011-01-01T00:00:00Z	1215-01-01T00:00:00Z	(1011-1215)	11th-13th	False		False		https://en.wikipedia.org/wiki/Ghurid_dynasty	en	True	Ghurid Dynasty	6	wikidata
Q1994569	Taifa of Silves	medieval emirate in Southern Portugal	en	Q217177|Q3024240	historical country|taifa	1027-01-01T00:00:00Z	1063-01-01T00:00:00Z	(1027-1063)	11th	True	Point(-8.433333333 37.183333333)	False		https://en.wikipedia.org/wiki/Taifa_of_Silves	en	True	Taifa of Silves	4	wikidata
Q199500	Gyumri	second-largest city in Armenia and capital of Shirak Province in the northwestern part of the country	en	Q1549591|Q20724701|Q515	big city|city|city or town in Armenia					True	Point(43.833333333 40.783333333)	False		https://en.wikipedia.org/wiki/Gyumri	en	False			
Q1995553	Principality of Lucca and Piombino	former Principality	en	Q26879763	Napoleonic client state	1805-01-01T00:00:00Z	1814-01-01T00:00:00Z	(1805-1814)	19th	False		False		https://en.wikipedia.org/wiki/Principality_of_Lucca_and_Piombino	en	False			
Q199688	Almohad Caliphate	1121–1269 Berber empire in North Africa and Iberia	en	Q131401|Q3024240	caliphate|historical country	1121-01-01T00:00:00Z	1269-01-01T00:00:00Z	(1121-1269)	12th-13th	False		False		https://en.wikipedia.org/wiki/Almohad_Caliphate	en	True	Almohad Caliphate	17	wikidata
Q199707	Turkmen Soviet Socialist Republic	union republic of the Soviet Union	en	Q236036	republic of the Soviet Union	1924-10-27T00:00:00Z	1991-10-27T00:00:00Z	(1924-1991)	20th	True	Point(58.333333333 37.966666666)	False		https://en.wikipedia.org/wiki/Turkmen_Soviet_Socialist_Republic	en	False			
Q199711	Tajik Soviet Socialist Republic	union republic of the Soviet Union	en	Q236036	republic of the Soviet Union	1929-10-16T00:00:00Z	1991-01-01T00:00:00Z	(1929-1991)	20th	True	Point(68.766666666 38.533333333)	False		https://en.wikipedia.org/wiki/Tajik_Soviet_Socialist_Republic	en	False			
Q199821	Gran Colombia	republic in South and Central America from 1819 to 1831	en	Q3024240	historical country	1819-01-01T00:00:00Z	1831-01-01T00:00:00Z	(1819-1831)	19th	True	Point(-74.05 4.65)	False		https://en.wikipedia.org/wiki/Gran_Colombia	en	True	Gran Colombia	3	wikidata
Q1998401	North Yemen	generic term designating the north-western part of the state of Yemen	en	Q16887380|Q3024240|Q82794	group|historical country|region					True	Point(44.206666666 15.354722222)	False		https://en.wikipedia.org/wiki/North_Yemen	en	True	North Yemen	5	wikidata
Q199841	South Yemen	1967–1990 state in Western Asia	en	Q3024240	historical country	1967-11-30T00:00:00Z	1990-05-22T00:00:00Z	(1967-1990)	20th	True	Point(45.03 12.8)	False		https://en.wikipedia.org/wiki/South_Yemen	en	True	People's Democratic Republic of Yemen|Republic of Yemen	4	wikidata
Q1998459	Free State of Mecklenburg-Schwerin	part of the Weimar Republic	en	Q107390|Q836915	federated state|free state	1918-11-14T00:00:00Z	1933-12-31T00:00:00Z	(1918-1933)	20th	False		False		https://en.wikipedia.org/wiki/Free_State_of_Mecklenburg-Schwerin	en	False			
Q1998866	Czech and Slovak Federal Republic	1990-1993 federal republic in Central/Eastern Europe	en	Q3024240	historical country	1990-04-23T00:00:00Z	1992-12-31T00:00:00Z	(1990-1992)	20th	True	Point(15.0 50.0)	False		https://en.wikipedia.org/wiki/Czech_and_Slovak_Federative_Republic	en	False			
Q20009171	Duchy of Bracciano	former fief of the Papal States	en	Q154547	duchy					False		False		https://en.wikipedia.org/wiki/Duchy_of_Bracciano	en	False			
Q20011161	Margraviate of Baden	historical German principality (1771-1803)	en	Q26830017|Q26879769|Q353344	countship|state in the Confederation of the Rhine|state in the Holy Roman Empire	1771-01-01T00:00:00Z	1803-01-01T00:00:00Z	(1771-1803)	18th-19th	False		False		https://nl.wikipedia.org/wiki/Markgraafschap_Baden_(1771-1803)	nl	False			
Q200130	Azad Kashmir	region administered by Pakistan	en	Q10864048|Q15239622	disputed territory|first-level administrative division	1947-10-24T00:00:00Z		(1947-?)	20th	True	Point(73.764555555 33.938083333)	True	http://commons.wikimedia.org/data/main/Data:Pakistan/Azad+Kashmir.map	https://en.wikipedia.org/wiki/Azad_Kashmir	en	False			
Q20018403	Tunis eyalet	16th-19th century Ottoman territory	en	Q44565	eyalet	1574-01-01T00:00:00Z	1881-05-12T00:00:00Z	(1574-1881)	16th-19th	True	Point(10.181666666 36.806388888)	False		https://en.wikipedia.org/wiki/Ottoman_Tunisia	en	False			
Q2001966	Company rule in India	rule of the British East India Company on the Indian subcontinent (1757–1858)	en	Q1351282|Q3024240	crown colony|historical country	1757-01-01T00:00:00Z	1858-01-01T00:00:00Z	(1757-1858)	18th-19th	False		False		https://en.wikipedia.org/wiki/Company_rule_in_India	en	False			
Q2002279	Portuguese Guinea	1474–1974 Portuguese possession in West Africa	en	Q133156|Q19953632|Q333542	colony|former administrative territorial entity|overseas province of Portugal	1474-01-01T00:00:00Z	1974-09-10T00:00:00Z	(1474-1974)	15th-20th	True	Point(-15.084866 12.010492)	False		https://en.wikipedia.org/wiki/Portuguese_Guinea	en	False			
Q200262	Kingdom of Navarre	Basque medieval kingdom that occupied lands on either side of the western Pyrenees, alongside the Atlantic Ocean (1162–1512)	en	Q1088391|Q1250464|Q3024240	historical country|realm|rump state	1162-01-01T00:00:00Z	1841-01-01T00:00:00Z	(1162-1841)	12th-19th	True	Point(-1.642777777 42.816944444)	False		https://en.wikipedia.org/wiki/Kingdom_of_Navarre	en	True	Kingdom of Navarre|Kingdom of Pamplona	9	wikidata
Q200464	Portuguese Empire	global empire centered in Portugal (1415–1999)	en	Q3024240	historical country	1415-08-30T00:00:00Z	1999-12-20T00:00:00Z	(1415-1999)	15th-20th	True	Point(-9.13333333 38.71666667)	True	http://commons.wikimedia.org/data/main/Data:Imperio+Portugu%C3%A9s+1790.map	https://en.wikipedia.org/wiki/Portuguese_Empire	en	True	(Portuguese Empire)|Portuguese Colonies|Portuguese Empire	146	wikidata
Q2006542	Dominion of Pakistan	period of Pakistani history between 1947 to 1956	en	Q223832|Q3024240	dominion of the British Empire|historical country	1947-01-01T00:00:00Z	1956-01-01T00:00:00Z	(1947-1956)	20th	False		False		https://en.wikipedia.org/wiki/Dominion_of_Pakistan	en	False			
Q200667	Ladakh	region administered by India as a union territory	en	Q467745	union territory of India	2019-10-31T00:00:00Z		(2019-?)	21st	True	Point(77.583333333 34.166666666)	True	http://commons.wikimedia.org/data/main/Data:India/Ladakh.map	https://en.wikipedia.org/wiki/Ladakh	en	False			
Q2006756	First Empire of Haiti	1804-1806 empire in the Caribbean	en	Q3024240	historical country	1804-01-01T00:00:00Z	1806-01-01T00:00:00Z	(1804-1806)	19th	True	Point(-72.33333333 19.1)	False		https://en.wikipedia.org/wiki/First_Empire_of_Haiti	en	True	Empire of Haiti|Haiti	9	wikidata
Q2006864	Northern Yan	state from the Sixteen Kingdoms era of China	en	Q50068795	historical Chinese state	0407-01-01T00:00:00Z	0436-01-01T00:00:00Z	(407-436)	5th	False		False		https://en.wikipedia.org/wiki/Northern_Yan	en	True	Northern Yan	2	wikidata
Q200697	Gilgit-Baltistan	Territory administered by Pakistan	en	Q10864048|Q15239622|Q270496	administrative territorial entity of Pakistan|disputed territory|first-level administrative division	1970-07-01T00:00:00Z		(1970-?)	20th	True	Point(75.9 35.35)	True	http://commons.wikimedia.org/data/main/Data:Pakistan/Gilgit-Baltistan.map	https://en.wikipedia.org/wiki/Gilgit-Baltistan	en	False			
Q20076500	Second Crimean Regional Government	Политическое образование и его правительство в Крыму во время Гражданской войны в России	ru	Q15642541|Q3024240|Q640506	cabinet|historical country|human-geographic territorial entity	1918-11-01T00:00:00Z	1919-04-01T00:00:00Z	(1918-1919)	20th	False		False		https://ru.wikipedia.org/wiki/%D0%92%D1%82%D0%BE%D1%80%D0%BE%D0%B5_%D0%9A%D1%80%D1%8B%D0%BC%D1%81%D0%BA%D0%BE%D0%B5_%D0%BA%D1%80%D0%B0%D0%B5%D0%B2%D0%BE%D0%B5_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE	ru	False			
Q200896	Slovak Soviet Republic	former country in Europe	en	Q3024240	historical country	1919-06-16T00:00:00Z	1919-07-07T00:00:00Z	(1919-1919)	20th	False		False		https://en.wikipedia.org/wiki/Slovak_Soviet_Republic	en	False			
Q200969	Chaldea	small country between the late 10th or early 9th and mid-6th centuries BC	en	Q3024240	historical country	-1000-01-01T00:00:00Z	-0650-01-01T00:00:00Z	(-1000--650)	10th BCE-7th BCE	False		False		https://en.wikipedia.org/wiki/Chaldea	en	False			
Q2009853	Petit-Goâve	coastal commune in Ouest Department, Haïti	en	Q3685462|Q515	city|commune of Haiti	1663-01-01T00:00:00Z		(1663-?)	17th	True	Point(-72.866944444 18.431388888)	False		https://en.wikipedia.org/wiki/Petit-Go%C3%A2ve	en	False			
Q2010024	Second Czechoslovak Republic	1938–1939 republic in Central/Eastern Europe	en	Q11514315|Q3024240|Q521972	Czechoslovak Republic|historical country|historical period	1938-01-01T00:00:00Z	1939-01-01T00:00:00Z	(1938-1939)	20th	False		False		https://en.wikipedia.org/wiki/Second_Czechoslovak_Republic	en	False			
Q201024	Mohegan	ethnic group	en	Q41710	ethnic group					False		False		https://en.wikipedia.org/wiki/Mohegan	en	False			
Q201111	Aromanians	ethnic group native to the Balkans	en	Q41710	ethnic group					False		False		https://en.wikipedia.org/wiki/Aromanians	en	False			
Q2011891	Third Saudi State	contemporary state of Saudi Arabia	en	Q7275	state	1902-01-01T00:00:00Z		(1902-?)	20th	False		False		https://en.wikipedia.org/wiki/Third_Saudi_state	en	False			
Q2012611	Balgarka	village in Silistra municipality, Silistra oblast, Bulgaria	en	Q15630849	village of Bulgaria					True	Point(27.327606 44.024014)	False		https://bg.wikipedia.org/wiki/%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%BA%D0%B0_(%D1%81%D0%B5%D0%BB%D0%BE)	bg	False			
Q201272	Paros	Greek island, part of the Cyclades	en	Q23442	island					True	Point(25.183333333 37.05)	False		https://en.wikipedia.org/wiki/Paros	en	False			
Q201705	Khmer Empire	802–1431 empire in Southeast Asia	en	Q11514315|Q3024240	historical country|historical period	0802-01-01T00:00:00Z	1431-01-01T00:00:00Z	(802-1431)	9th-15th	True	Point(103.833333333 13.433333333)	False		https://en.wikipedia.org/wiki/Khmer_Empire	en	True	Khmer Empire	28	wikidata
Q201727	Three Sovereigns and Five Emperors	Legendary rulers and culture heroes of prehistoric China, sometimes given regnal dates in the 3rd millennium BC	en	Q1250464|Q16334295|Q29428403|Q29430681|Q6949213	group of humans|mythological king|pentad|realm|triad	-2851-01-01T00:00:00Z		(-2851-?)	29th BCE	False		False		https://en.wikipedia.org/wiki/Three_Sovereigns_and_Five_Emperors	en	False			
Q2017684	French protectorate of Tunisia	1881-1956 monarchy in Northern Africa	en	Q164142|Q3024240	historical country|protectorate	1881-05-12T00:00:00Z	1956-03-20T00:00:00Z	(1881-1956)	19th-20th	True	Point(10.15 36.8333)	False		https://en.wikipedia.org/wiki/French_protectorate_of_Tunisia	en	False			
Q2018662	Western Ganga dynasty	ruling dynasty of ancient Karnataka in India	en	Q164950	dynasty	0350-01-01T00:00:00Z	1000-01-01T00:00:00Z	(350-1000)	4th-10th	False		False		https://en.wikipedia.org/wiki/Western_Ganga_dynasty	en	False			
Q202162	Aba	city in Abia State, southern Nigeria	en	Q129676344|Q486972|Q515	city|human settlement|large city					True	Point(7.366666666 5.116666666)	False		https://en.wikipedia.org/wiki/Aba,_Nigeria	en	False			
Q2022162	Kingdom of Pergamon	Greek state during the Hellenistic period	en	Q3932025	Hellenistic kingdom	-0281-01-01T00:00:00Z	-0132-01-01T00:00:00Z	(-281--132)	3rd BCE-2nd BCE	False		False		https://en.wikipedia.org/wiki/Kingdom_of_Pergamon	en	True	Kingdom of Pergamon	8	wikidata
Q2022804	Socialist Republic of Chile	short-lived socialist state in Chile	en	Q3024240	historical country	1932-06-04T00:00:00Z	1932-09-13T00:00:00Z	(1932-1932)	20th	False		False		https://en.wikipedia.org/wiki/Socialist_Republic_of_Chile	en	False			
Q202311	Roman Egypt	Egypt (30 BC–AD 641)	en	Q182547	Roman province	-0029-01-01T00:00:00Z		(-29-?)	1st BCE	True	Point(32.1 28.0)	False		https://en.wikipedia.org/wiki/Roman_Egypt	en	False			
Q202687	Songhai Empire	former state located in western Africa	en	Q3024240	historical country	1464-01-01T00:00:00Z	1591-03-12T00:00:00Z	(1464-1591)	15th-16th	True	Point(-0.05 16.26666667)	False		https://en.wikipedia.org/wiki/Songhai_Empire	en	True	Songhai Empire	8	wikidata
Q202775	Qu'aiti Sultanate	former state in Hadhramaut	en	Q3024240	historical country	1858-01-01T00:00:00Z	1967-09-17T00:00:00Z	(1858-1967)	19th-20th	True	Point(49.08333333 14.58333333)	False		https://en.wikipedia.org/wiki/Qu%27aiti	en	False			
Q202886	Mordor	fictional country in Middle-earth	en	Q1145276	fictional country	http://www.wikidata.org/.well-known/genid/aecd015f462a7d575ddac873eaabc626				False		False		https://en.wikipedia.org/wiki/Mordor	en	False			
Q2029317	Samtskhe atabegate	principality	en	Q128193315|Q1371288|Q3024240	atabegate|historical country|vassal state	1268-01-01T00:00:00Z	1628-01-01T00:00:00Z	(1268-1628)	13th-17th	True	Point(42.986111111 41.638888888)	False		https://en.wikipedia.org/wiki/Samtskhe-Saatabago	en	True	Samtskhe-Saatabago	2	wikidata
Q2029522	Ternate Sultanate	former sultanate in North Moluccan	en	Q12759805|Q2387481|Q3024240	Indonesian monarchy|historical country|sultanate	1257-01-01T00:00:00Z	1946-01-01T00:00:00Z	(1257-1946)	13th-20th	True	Point(127.366666666 0.783333333)	False		https://en.wikipedia.org/wiki/Sultanate_of_Ternate	en	False			
Q2031186	Saltukids	Anatolian Turkic Dynasty	en	Q96354653	beylik	1072-01-01T00:00:00Z		(1072-?)	11th	False		False		https://en.wikipedia.org/wiki/Saltukids	en	False			
Q2032672	Rawadid dynasty	Arab dynasty ruling the regions of Azerbaijan and Armenia (955–1071)	en	Q164950	dynasty					False		False		https://en.wikipedia.org/wiki/Rawwadid_dynasty	en	False			
Q203301	Umuahia	city in the Eastern land, Nigeria	en	Q515	city					True	Point(7.483333333 5.533333333)	False		https://en.wikipedia.org/wiki/Umuahia	en	False			
Q203493	Kingdom of Romania	kingdom in Southeastern Europe between 1881 and 1947	en	Q3024240	historical country	1881-03-14T00:00:00Z	1947-01-01T00:00:00Z	(1881-1947)	19th-20th	True	Point(26.1 44.416666666)	False		https://en.wikipedia.org/wiki/Kingdom_of_Romania	en	True	Kingdom of Romania|Romania	13	wikidata
Q203567	naira	currency of the Federal Republic of Nigeria	en	Q8142	currency					False		False		https://en.wikipedia.org/wiki/Nigerian_naira	en	False			
